 aper_sum_5.0px  annulus_median_5.0px  aper_bkg_5.0px  aper_sum_bkgsub_5.0px  flux_err_5.0px       mag     dmag           x           y  sharpness  roundness1  roundness2        ra       dec   gaia_ra  gaia_dec     gaia_x      gaia_y  gaia_ID    gaia_g  gaia_g_err  gaia_g_rp      gaia_source_id  gaia_ra_error  gaia_dec_error   gaia_rp  gaia_rp_err  gaia_g_rp_err  gaia_d2d
       0.024295            -99.990000    -7853.196236            9227.954571      107.234012 14.913753 0.012544 1008.239307  218.748281   0.681614   -0.153076    0.674953 24.202253 15.752341 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 17.181348
      11.898623            -99.990000    -7853.196236            9241.907542      107.234118 14.912112 0.012525  769.978487  219.437429   0.666667    0.109104   -0.145437 24.203266 15.754775 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  8.730826
       0.107855            -99.990000    -7853.196236            9228.052758      107.234012 14.913741 0.012544  238.048978  221.304484   0.408393    0.335264    0.778699 24.205525 15.760211 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 15.176722
       0.064650            -99.990000    -7853.196236            9228.001990      107.234012 14.913747 0.012544 1011.444175  221.299585   0.678715   -0.590672   -0.630235 24.202212 15.752319 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 17.270450
      12.761111            -99.990000    -7853.196236            9242.921012      107.234126 14.911993 0.012524  776.437440  222.278663   0.659468    0.406287   -0.394874 24.203209 15.754721 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  8.865813
       0.039562            -99.990000    -7853.196236            9227.972511      107.234012 14.913751 0.012544   69.021769  224.290207   0.364274    0.442645    0.498562 24.206217 15.761948 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 21.547457
       0.019719            -99.990000    -7853.196236            9227.949194      107.234012 14.913753 0.012544   70.574128  225.947701   0.638361   -0.098073    0.205783 24.206193 15.761939 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 21.471966
       0.060007            -99.990000    -7853.196236            9227.996535      107.234012 14.913748 0.012544   82.352237  229.822329   0.665607    0.485428   -0.103163 24.206102 15.761835 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 20.982171
       0.073635            -99.990000    -7853.196236            9228.012548      107.234012 14.913746 0.012544  253.387190  234.121469   0.620590    0.946413    0.691862 24.205323 15.760107 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 14.431898
       0.039811            -99.990000    -7853.196236            9227.972803      107.234012 14.913751 0.012544  929.302638  233.991206   0.534879   -0.868642   -0.046979 24.202430 15.753210 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 14.029297
